scene,variant,threshold,smooth_sigma,close_iters,open_iters,min_component_voxels,shape,alpha_max,alpha_mean,source_alpha_mean,source_alpha_p95,occupied_voxels,occupied_ratio,raw_reference_recall,raw_reference_precision,raw_reference_iou,shell_voxels,shell_ratio_total,shell_ratio_occupied,interior_ratio_occupied,sdf_inside_abs_p50,sdf_inside_abs_p90,sdf_outside_near_abs_p50,sdf_outside_near_abs_p90,shell_grad_mag_mean,shell_grad_mag_p95,component_count,largest_component_fraction,top5_component_fraction,small_component_fraction,removed_component_voxels
3dfront_0033_01,raw_thr001,0.01,0.0,0,0,0,120x160x115,1.0,0.10593751072883606,0.10593751072883606,0.6487441182136531,797380,0.36113224637681157,1.0,1.0,1.0,372784,0.16883333333333334,0.4675110988487296,0.5324889011512703,2.2360680103302,5.099019527435303,6.082762718200684,16.0,0.15175947546958923,0.47031962126493454,575,0.9979257066894078,0.9984762597506834,0.0,0
3dfront_0033_01,smooth075_thr001,0.01,0.75,0,0,0,120x160x115,1.0,0.10593751072883606,0.10593751072883606,0.5689012110233306,956934,0.43339402173913044,0.9980536256239183,0.8316435616249397,0.8302969474775844,263576,0.1193731884057971,0.27543801348891356,0.7245619865110864,4.0,9.0,7.348469257354736,16.0,0.060316234827041626,0.17503902688622475,141,0.998276788158849,0.9994534628302474,0.0,0
3dfront_0033_01,smooth100_thr001,0.01,1.0,0,0,0,120x160x115,1.0,0.10593751072883606,0.10593749582767487,0.5480890184640883,996986,0.45153351449275364,0.9971569389751436,0.7975167153801558,0.7957073934228869,242102,0.10964764492753623,0.24283390137875557,0.7571660986212444,4.358899116516113,10.0,8.0,16.0,0.044735923409461975,0.12442507632076738,46,0.9983409997733168,0.9997472381758621,0.0,0
3dfront_0033_01,smooth100_thr002,0.02,1.0,0,0,0,120x160x115,1.0,0.10593751072883606,0.10593749582767487,0.5480890184640883,932384,0.42227536231884055,0.9892899245027464,0.8460462642001578,0.8383673920529182,246278,0.11153894927536231,0.2641379517452037,0.7358620482547963,4.0,9.05538558959961,8.062257766723633,16.0,0.054194994270801544,0.1397361673414707,29,0.9983064917458901,0.9998058739746714,0.0,0
3dfront_0033_01,smooth100_thr001_min64,0.01,1.0,0,0,64,120x160x115,1.0,0.10593751072883606,0.10593749582767487,0.5480890184640883,996669,0.45138994565217394,0.9968659861044922,0.7975375977380655,0.7955428916858827,241785,0.10950407608695652,0.24259307754129003,0.75740692245871,4.358899116516113,10.0,8.062257766723633,16.0,0.044785276055336,0.12448184043169017,46,0.9983409997733168,0.9997472381758621,0.0003179583263957568,317
3dfront_0033_01,smooth100_thr001_min256,0.01,1.0,0,0,256,120x160x115,1.0,0.10593751072883606,0.10593749582767487,0.5480890184640883,996669,0.45138994565217394,0.9968659861044922,0.7975375977380655,0.7955428916858827,241785,0.10950407608695652,0.24259307754129003,0.75740692245871,4.358899116516113,10.0,8.062257766723633,16.0,0.044785276055336,0.12448184043169017,46,0.9983409997733168,0.9997472381758621,0.0003179583263957568,317
3dfront_0033_01,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,120x160x115,1.0,0.10593751072883606,0.10593749582767487,0.5480890184640883,929669,0.42104574275362316,0.9065251197672377,0.777529421761939,0.7198188814224998,211779,0.09591440217391305,0.22780043219683566,0.7721995678031643,3.0,7.211102485656738,7.348469257354736,16.0,0.04456515982747078,0.12865034937858577,22,0.9985556204432944,0.9998913757742165,0.00015271920852732437,142
3dfront_0012_00,raw_thr001,0.01,0.0,0,0,0,136x160x124,1.0,0.09826388210058212,0.09826388210058212,0.5461085259914397,1094434,0.40561032376660344,1.0,1.0,1.0,650915,0.24123688033681215,0.5947503458408638,0.40524965415913616,1.4142135381698608,3.7416574954986572,3.1622776985168457,15.329710006713867,0.1452498435974121,0.43894336521625515,633,0.9743492983587864,0.9979222136739173,0.0,0
3dfront_0012_00,smooth075_thr001,0.01,0.75,0,0,0,136x160x124,1.0,0.09826388210058212,0.09826382994651794,0.46865298599004657,1399779,0.5187748310009488,0.9982612016805034,0.7805024936079196,0.7794428408155345,450824,0.16708076375711575,0.3220679835888379,0.6779320164111621,3.0,7.348469257354736,4.4721360206604,16.0,0.05788054317235947,0.1649136923253536,217,0.9982275773532822,0.998829100879496,0.0,0
3dfront_0012_00,smooth100_thr001,0.01,1.0,0,0,0,136x160x124,1.0,0.09826388210058212,0.09826384484767914,0.44510728269815447,1479359,0.5482681303368121,0.9970148953705751,0.7375944581403162,0.735969152031598,393967,0.14600887986242883,0.266309259618524,0.7336907403814761,3.605551242828369,8.5440034866333,5.0,16.0,0.04098128154873848,0.11165927723050108,91,0.9987183638319028,0.9993794609692441,0.0,0
3dfront_0012_00,smooth100_thr002,0.02,1.0,0,0,0,136x160x124,1.0,0.09826388210058212,0.09826384484767914,0.44510728269815447,1354155,0.501866031190702,0.9866268774544651,0.7973961621823203,0.7888698859066139,413917,0.15340258835388995,0.3056644180319092,0.6943355819680908,3.1622776985168457,7.6157732009887695,5.0,16.0,0.05080105736851692,0.12832335829734795,74,0.9745893195387529,0.9993590098622388,0.0,0
3dfront_0012_00,smooth100_thr001_min64,0.01,1.0,0,0,64,136x160x124,1.0,0.09826388210058212,0.09826384484767914,0.44510728269815447,1478521,0.5479575575189753,0.9965306267897379,0.7376540475245195,0.7357645255606422,393131,0.14569904826850094,0.2658947691645908,0.7341052308354092,3.605551242828369,8.5440034866333,5.099019527435303,16.0,0.04104747250676155,0.11173690110445023,91,0.9987183638319028,0.9993794609692441,0.000566461555308752,838
3dfront_0012_00,smooth100_thr001_min256,0.01,1.0,0,0,256,136x160x124,1.0,0.09826388210058212,0.09826384484767914,0.44510728269815447,1478229,0.5478493388282732,0.9964091027873768,0.7377097865080444,0.7357537214293474,392840,0.14559120018975333,0.2657504351490872,0.7342495648509129,3.605551242828369,8.5440034866333,5.099019527435303,16.0,0.041068680584430695,0.1117655638605356,91,0.9987183638319028,0.9993794609692441,0.0007638443406907992,1130
3dfront_0012_00,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,136x160x124,1.0,0.09826388210058212,0.09826384484767914,0.44510728269815447,1435452,0.5319956712523719,0.9287394214726516,0.7081003056876858,0.6716108050391095,308440,0.11431155123339659,0.21487308527209548,0.7851269147279045,3.1622776985168457,8.0,5.0,16.0,0.03986987844109535,0.11535354666411868,47,0.9994762768016392,0.9997910678729943,0.0002932014182312781,421
3dfront_1001_01,raw_thr001,0.01,0.0,0,0,0,138x160x100,1.0,0.0718272477388382,0.0718272477388382,0.44378417432308154,645783,0.29247418478260867,1.0,1.0,1.0,394205,0.1785348731884058,0.610429509603071,0.38957049039692904,1.4142135381698608,3.7416574954986572,4.4721360206604,16.0,0.13443078100681305,0.41784719824790933,409,0.9963842343325854,0.9974434136544319,0.0,0
3dfront_1001_01,smooth075_thr001,0.01,0.75,0,0,0,138x160x100,1.0,0.0718272477388382,0.07182721048593521,0.4077938392758349,852126,0.3859266304347826,0.9986853168943748,0.7568528597883412,0.7560995339839972,329525,0.14924139492753624,0.3867092425298606,0.6132907574701394,2.4494898319244385,5.4772257804870605,5.385164737701416,16.0,0.058701030910015106,0.17050209343433376,97,0.9972879597618193,0.9986563020022861,0.0,0
3dfront_1001_01,smooth100_thr001,0.01,1.0,0,0,0,138x160x100,1.0,0.0718272477388382,0.0718272402882576,0.39180140495300264,910458,0.41234510869565216,0.997706659977113,0.707668008848294,0.7065187474162197,302651,0.13707019927536232,0.33241621249964304,0.667583787500357,3.0,6.4031243324279785,5.830951690673828,16.0,0.04327563941478729,0.12379080802202225,40,0.9974781922944277,0.9988884715165335,0.0,0
3dfront_1001_01,smooth100_thr002,0.02,1.0,0,0,0,138x160x100,1.0,0.0718272477388382,0.0718272402882576,0.39180140495300264,816855,0.3699524456521739,0.9877915646587166,0.7809207264447179,0.7734556023178242,303776,0.13757971014492754,0.37188485104455504,0.628115148955445,2.8284270763397217,5.830951690673828,5.916079998016357,16.0,0.05364600196480751,0.14067545905709267,59,0.9960078594120132,0.9981734824418043,0.0,0
3dfront_1001_01,smooth100_thr001_min64,0.01,1.0,0,0,64,138x160x100,1.0,0.0718272477388382,0.0718272402882576,0.39180140495300264,910127,0.4121951992753623,0.9974387681310904,0.707735294085331,0.7064514395452417,302320,0.13692028985507246,0.33217342195100247,0.6678265780489976,3.0,6.4031243324279785,6.0,16.0,0.04331149160861969,0.12384601943194866,40,0.9974781922944277,0.9988884715165335,0.00036355328856465646,331
3dfront_1001_01,smooth100_thr001_min256,0.01,1.0,0,0,256,138x160x100,1.0,0.0718272477388382,0.0718272402882576,0.39180140495300264,908964,0.41166847826086955,0.9965994769140718,0.7080445430182053,0.7063380745423417,301250,0.1364356884057971,0.33142126640879066,0.6685787335912093,3.0,6.4031243324279785,6.082762718200684,16.0,0.04339808598160744,0.12401079982519149,40,0.9974781922944277,0.9988884715165335,0.0016409323659081474,1494
3dfront_1001_01,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,138x160x100,1.0,0.0718272477388382,0.0718272402882576,0.39180140495300264,874269,0.3959551630434783,0.918322408610942,0.6783232620623629,0.6397275124997978,249644,0.11306340579710145,0.2855459818431169,0.714454018156883,2.8284270763397217,5.830951690673828,5.830951690673828,16.0,0.04232502728700638,0.12916986420750617,25,0.9989125885880117,0.9995895050505743,0.0003258803916053211,285
3dfront_0063_01,raw_thr001,0.01,0.0,0,0,0,105x160x67,1.0,0.07202145457267761,0.07202145457267761,0.5138399511575703,246964,0.21940653873489693,1.0,1.0,1.0,201406,0.17893212508884151,0.8155277692295233,0.1844722307704767,1.4142135381698608,2.4494898319244385,5.916079998016357,15.81138801574707,0.22159990668296814,0.5379348397254944,296,0.9900309356829335,0.9967444647802919,0.0,0
3dfront_0063_01,smooth075_thr001,0.01,0.75,0,0,0,105x160x67,1.0,0.07202145457267761,0.07202144712209702,0.44519872963428503,363312,0.32277185501066097,0.9987609530133946,0.678915092262298,0.6783437563596961,154362,0.13713752665245202,0.42487448804333466,0.5751255119566654,2.8284270763397217,5.830951690673828,6.7082037925720215,16.0,0.08821140974760056,0.23144236505031585,86,0.9894360769806667,0.9982549434095213,0.0,0
3dfront_0063_01,smooth100_thr001,0.01,1.0,0,0,0,105x160x67,1.0,0.07202145457267761,0.0720214694738388,0.4228213012218477,389945,0.34643301350390904,0.9977122171652548,0.6318814191744989,0.6309671967427211,142660,0.12674129353233832,0.36584646552718975,0.6341535344728102,3.1622776985168457,6.78233003616333,7.0,16.0,0.062534399330616,0.16134857982397077,33,0.9900267986510918,0.9988767646719409,0.0,0
3dfront_0063_01,smooth100_thr002,0.02,1.0,0,0,0,105x160x67,1.0,0.07202145457267761,0.0720214694738388,0.4228213012218477,359352,0.3192537313432836,0.9916425066001523,0.6815044858523119,0.6776125019368262,143487,0.12747601279317697,0.399293728711681,0.600706271288319,3.0,6.0,7.280109882354736,16.0,0.07291994243860245,0.17265589088201505,31,0.9922026314031924,0.9989536721654534,0.0,0
3dfront_0063_01,smooth100_thr001_min64,0.01,1.0,0,0,64,105x160x67,1.0,0.07202145457267761,0.0720214694738388,0.4228213012218477,389585,0.346113184079602,0.9969833659966635,0.6320032855474416,0.6307970179079241,142300,0.12642146410803126,0.3652604694739274,0.6347395305260726,3.1622776985168457,6.78233003616333,7.211102485656738,16.0,0.06266877055168152,0.16146958023309693,33,0.9900267986510918,0.9988767646719409,0.0009232071189526728,360
3dfront_0063_01,smooth100_thr001_min256,0.01,1.0,0,0,256,105x160x67,1.0,0.07202145457267761,0.0720214694738388,0.4228213012218477,389187,0.3457595948827292,0.9963557441570431,0.6322513341915326,0.6307926180569975,141933,0.1260954157782516,0.364691009720263,0.635308990279737,3.1622776985168457,6.78233003616333,7.549834251403809,16.0,0.06278166174888611,0.16154783964157102,33,0.9900267986510918,0.9988767646719409,0.0019438638782392388,758
3dfront_0063_01,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,105x160x67,1.0,0.07202145457267761,0.0720214694738388,0.4228213012218477,342162,0.3039818763326226,0.8205446947733273,0.5922487009077572,0.5243336671142954,126734,0.11259239516702203,0.3703918027133346,0.6296081972866654,2.0,4.0,6.78233003616333,16.0,0.061252910643815994,0.16461543366312975,18,0.9918039490594696,0.9991850683491063,0.0005783385909568874,198
3dfront_0069_00,raw_thr001,0.01,0.0,0,0,0,160x99x63,1.0,0.0666806548833847,0.0666806548833847,0.4749667197465889,207823,0.20825617283950618,1.0,1.0,1.0,160951,0.1612864758698092,0.7744619219239449,0.22553807807605508,1.4142135381698608,2.8284270763397217,5.385164737701416,15.066518783569336,0.2200365662574768,0.5481435060501099,220,0.9949476236990131,0.9964296540806359,0.0,0
3dfront_0069_00,smooth075_thr001,0.01,0.75,0,0,0,160x99x63,1.0,0.0666806548833847,0.0666806772351265,0.417522239685058,313698,0.3143518518518518,0.9990713251180091,0.6618786221142627,0.6614716573587647,146187,0.14649170274170273,0.4660118967924564,0.5339881032075435,2.4494898319244385,5.656854152679443,6.0,15.033296585083008,0.0869794487953186,0.23333653360605236,63,0.998460302584014,0.999317815223559,0.0,0
3dfront_0069_00,smooth100_thr001,0.01,1.0,0,0,0,160x99x63,1.0,0.0666806548833847,0.0666806623339653,0.39713789224624596,340682,0.3413920955587622,0.9983158745663377,0.6089931372951902,0.6083681296769805,138334,0.1386223344556678,0.40605021691782955,0.5939497830821705,3.0,6.4031243324279785,6.164413928985596,15.264337539672852,0.06040773168206215,0.15683025419712068,24,0.9989315549397972,0.9997710474870994,0.0,0
3dfront_0069_00,smooth100_thr002,0.02,1.0,0,0,0,160x99x63,1.0,0.0666806548833847,0.0666806623339653,0.39713789224624596,308962,0.30960598043931375,0.9919835629357675,0.667256814753918,0.6636780972739096,135420,0.1357022607022607,0.4383063289336553,0.5616936710663447,2.8284270763397217,5.916079998016357,6.4031243324279785,15.65247631072998,0.07222162932157516,0.17080479934811582,24,0.9992458619506606,0.9997281219049592,0.0,0
3dfront_0069_00,smooth100_thr001_min64,0.01,1.0,0,0,64,160x99x63,1.0,0.0666806548833847,0.0666806623339653,0.39713789224624596,340547,0.34125681417348086,0.9979886730535119,0.6090348762432205,0.6082882407285205,138199,0.1384870530703864,0.40581476271997696,0.594185237280023,3.0,6.4031243324279785,6.324555397033691,15.42724895477295,0.06045621261000633,0.1568541392683983,24,0.9989315549397972,0.9997710474870994,0.00039626396463564263,135
3dfront_0069_00,smooth100_thr001_min256,0.01,1.0,0,0,256,160x99x63,1.0,0.0666806548833847,0.0666806623339653,0.39713789224624596,340318,0.3410273368606702,0.9975652358016196,0.6091861141638115,0.6082816937774335,137971,0.13825857784191117,0.405417873870909,0.594582126129091,3.0,6.4031243324279785,6.4031243324279785,15.55634880065918,0.06053484231233597,0.15691492706537247,24,0.9989315549397972,0.9997710474870994,0.0010684450602027698,364
3dfront_0069_00,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,160x99x63,1.0,0.0666806548833847,0.0666806623339653,0.39713789224624596,298287,0.29890873015873015,0.8160598201354037,0.5685665147995052,0.5039790320759314,117537,0.11778198653198653,0.39403996821852777,0.6059600317814722,2.0,4.4721360206604,5.830951690673828,15.165750503540039,0.059690576046705246,0.1572361201047897,11,0.9995307650540626,0.9999597798617768,0.0002379691511539828,71
3dfront_0136_00,raw_thr001,0.01,0.0,0,0,0,160x112x98,1.0,0.08080269396305084,0.08080269396305084,0.4538278132677073,619319,0.35265522503644314,1.0,1.0,1.0,436474,0.24853885750728863,0.7047644267332344,0.29523557326676564,1.4142135381698608,3.0,4.242640495300293,16.0,0.14463356137275696,0.4545625969767567,451,0.9969272701144322,0.9983562590522816,0.0,0
3dfront_0136_00,smooth075_thr001,0.01,0.75,0,0,0,160x112x98,1.0,0.08080269396305084,0.08080266416072845,0.403665272891521,833141,0.4744106459548105,0.998323965516963,0.7421084786368694,0.7411850454159119,286097,0.16291055484693878,0.34339565571733954,0.6566043442826605,3.0,6.0,5.74456262588501,16.0,0.06226680427789688,0.18780120015144353,93,0.9990685850294247,0.9995366930687603,0.0,0
3dfront_0136_00,smooth100_thr001,0.01,1.0,0,0,0,160x112x98,1.0,0.08080269396305084,0.08080267906188965,0.3865715816617008,880364,0.5013005648688047,0.9972986457705965,0.7015802554397954,0.7002495360171965,251506,0.1432136024052478,0.2856841033935963,0.7143158966064037,3.605551242828369,7.211102485656738,6.082762718200684,16.0,0.04616529121994972,0.13691717386245728,29,0.9992821151251073,0.9997773648172801,0.0,0
3dfront_0136_00,smooth100_thr002,0.02,1.0,0,0,0,160x112x98,1.0,0.08080269396305084,0.08080267906188965,0.3865715816617008,805830,0.45885910167638483,0.9880029516291281,0.7593276497524292,0.7523903794604432,267100,0.15209320335276968,0.3314594889741012,0.6685405110258988,3.0,6.164413928985596,5.916079998016357,16.0,0.05417000502347946,0.145954342931509,32,0.9980107466835437,0.9995271955623395,0.0,0
3dfront_0136_00,smooth100_thr001_min64,0.01,1.0,0,0,64,160x112x98,1.0,0.08080269396305084,0.08080267906188965,0.3865715816617008,880168,0.5011889577259475,0.9971371780940033,0.7016228719971642,0.7002123724829665,251310,0.14310199526239067,0.28552503612946617,0.7144749638705339,3.605551242828369,7.211102485656738,6.082762718200684,16.0,0.04619496315717697,0.13693247139453887,29,0.9992821151251073,0.9997773648172801,0.00022263518271987496,196
3dfront_0136_00,smooth100_thr001_min256,0.01,1.0,0,0,256,160x112x98,1.0,0.08080269396305084,0.08080267906188965,0.3865715816617008,879732,0.5009406887755102,0.9968756004579223,0.7017864531470948,0.7002462380921595,250898,0.14286739249271138,0.28519821945774393,0.7148017805422561,3.605551242828369,7.211102485656738,6.164413928985596,16.0,0.046242062002420425,0.13700147047638891,29,0.9992821151251073,0.9997773648172801,0.000717884874892658,632
3dfront_0136_00,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,160x112x98,1.0,0.08080269396305084,0.08080267906188965,0.3865715816617008,829886,0.4725571701895044,0.9056495925363182,0.675859093899644,0.6314015573234389,205534,0.1170360331632653,0.2476653419867307,0.7523346580132693,3.0,6.4031243324279785,5.656854152679443,16.0,0.04689555615186691,0.14156962186098096,8,0.9998554227318839,0.9999927711365942,0.0001445772681161341,120
3dfront_1003_00,raw_thr001,0.01,0.0,0,0,0,160x130x93,1.0,0.11311543732881546,0.11311543732881546,0.7725822269916524,634291,0.32790064102564104,1.0,1.0,1.0,432854,0.22376654259718776,0.6824217906292223,0.31757820937077774,1.4142135381698608,3.0,5.385164737701416,16.0,0.21243296563625336,0.545574840903282,293,0.9967727746412924,0.9989263602983489,0.0,0
3dfront_1003_00,smooth075_thr001,0.01,0.75,0,0,0,160x130x93,1.0,0.11311543732881546,0.1131153255701065,0.6157708466053008,830132,0.429141852770885,0.9991628448141311,0.763444849734741,0.7629568188302597,262257,0.1355753722084367,0.3159220461324223,0.6840779538675776,3.316624879837036,7.280109882354736,6.4031243324279785,16.0,0.08347735553979874,0.23187249898910517,62,0.999209764230267,0.9995952450935514,0.0,0
3dfront_1003_00,smooth100_thr001,0.01,1.0,0,0,0,160x130x93,1.0,0.11311543732881546,0.11311537772417068,0.5816474467515937,876660,0.4531947890818859,0.9987355961222846,0.7226165217986449,0.721956050518427,238964,0.1235339123242349,0.2725845823922615,0.7274154176077385,4.0,8.5440034866333,6.7082037925720215,16.0,0.059770368039608,0.1586527906358242,24,0.9993475235553122,0.9997536102936144,0.0,0
3dfront_1003_00,smooth100_thr002,0.02,1.0,0,0,0,160x130x93,1.0,0.11311543732881546,0.11311537772417068,0.5816474467515937,821483,0.4246706989247312,0.99444103731568,0.7678369485430617,0.7645552957604099,246305,0.12732888751033913,0.29982969824086436,0.7001703017591356,3.605551242828369,7.8102498054504395,6.7082037925720215,16.0,0.07074610888957977,0.17449149489402763,28,0.9975885076136695,0.9997309743476128,0.0,0
3dfront_1003_00,smooth100_thr001_min64,0.01,1.0,0,0,64,160x130x93,1.0,0.11311543732881546,0.11311537772417068,0.5816474467515937,876301,0.4530092018196857,0.9984928053527482,0.7227368221649867,0.7219492121464975,238608,0.12334987593052109,0.27229000081022386,0.7277099991897762,4.0,8.5440034866333,6.78233003616333,16.0,0.05983942374587059,0.1586963228881359,24,0.9993475235553122,0.9997536102936144,0.00040950881755754797,359
3dfront_1003_00,smooth100_thr001_min256,0.01,1.0,0,0,256,160x130x93,1.0,0.11311543732881546,0.11311537772417068,0.5816474467515937,876088,0.4528990901571547,0.9983729865314186,0.722825789190127,0.7219753283473185,238410,0.12324751861042184,0.2721301969665148,0.7278698030334851,4.0,8.5440034866333,6.928203105926514,16.0,0.05987195670604706,0.15872398316860198,24,0.9993475235553122,0.9997536102936144,0.0006524764446877923,572
3dfront_1003_00,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,160x130x93,1.0,0.11311543732881546,0.11311537772417068,0.5816474467515937,806868,0.4171153846153846,0.8888664666533185,0.6987512207696922,0.6426103795595646,208282,0.10767266335814724,0.25813639901446084,0.7418636009855392,3.0,6.7082037925720215,6.082762718200684,16.0,0.059181664139032364,0.1609326042234897,15,0.9997720097341931,0.9999281335031696,0.00022799026580691206,184
3dfront_0087_00,raw_thr001,0.01,0.0,0,0,0,160x145x111,1.0,0.092921681702137,0.092921681702137,0.6176347762346266,784702,0.30471497359428396,1.0,1.0,1.0,507409,0.19703673501087293,0.6466263626191854,0.3533736373808146,1.4142135381698608,3.1622776985168457,7.071067810058594,16.0,0.18276512622833252,0.5054246306419372,415,0.997971204355284,0.9983050890656581,0.0,0
3dfront_0087_00,smooth075_thr001,0.01,0.75,0,0,0,160x145x111,1.0,0.092921681702137,0.09292162954807281,0.5305715471506116,997523,0.387357486797142,0.9991155878282456,0.7859548100645298,0.7854083831471513,300779,0.11679830692761728,0.3015258796037786,0.6984741203962215,3.464101552963257,7.280109882354736,8.246211051940918,16.0,0.07220267504453659,0.20975379496812802,153,0.9984291089027522,0.999012554096497,0.0,0
3dfront_0087_00,smooth100_thr001,0.01,1.0,0,0,0,160x145x111,1.0,0.092921681702137,0.09292168915271759,0.5064222335815429,1049030,0.40735865175520347,0.99818784710629,0.746670733916094,0.7456599635204655,273623,0.1062531065548307,0.2608342945387644,0.7391657054612356,4.0,8.124038696289062,8.774964332580566,16.0,0.05242619663476944,0.14546754509210585,46,0.9987378816621069,0.9994299495724622,0.0,0
3dfront_0087_00,smooth100_thr002,0.02,1.0,0,0,0,160x145x111,1.0,0.092921681702137,0.09292168915271759,0.5064222335815429,978287,0.3798877757067412,0.9922951642789237,0.7959382062728013,0.7910493704874265,282669,0.10976584342963654,0.2889428153496878,0.7110571846503122,3.605551242828369,7.348469257354736,8.774964332580566,16.0,0.06280926614999771,0.16192324757575977,35,0.9993846386592073,0.9997342293212523,0.0,0
3dfront_0087_00,smooth100_thr001_min64,0.01,1.0,0,0,64,160x145x111,1.0,0.092921681702137,0.09292168915271759,0.5064222335815429,1048432,0.4071264367816092,0.9977876952014905,0.7467971217971218,0.7455626147435458,273028,0.10602205653929792,0.26041555389381477,0.7395844461061852,4.0,8.124038696289062,9.0,16.0,0.05251546949148178,0.14553431048989293,46,0.9987378816621069,0.9994299495724622,0.0005700504275378207,598
3dfront_0087_00,smooth100_thr001_min256,0.01,1.0,0,0,256,160x145x111,1.0,0.092921681702137,0.09292168915271759,0.5064222335815429,1047706,0.4068445169307238,0.9975111571016768,0.7471074900783234,0.7457174187045507,272373,0.10576770736253495,0.2599708315118936,0.7400291684881064,4.0,8.124038696289062,9.110433578491211,16.0,0.052587881684303284,0.14562985599040984,46,0.9987378816621069,0.9994299495724622,0.0012621183378931013,1324
3dfront_0087_00,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,160x145x111,1.0,0.092921681702137,0.09292168915271759,0.5064222335815429,976203,0.37907851817334576,0.9009165262736683,0.7241844165608997,0.6707607732405778,235141,0.09130980118049084,0.24087305611640203,0.7591269438835979,3.0,7.0,8.306623458862305,16.0,0.05217532813549042,0.14910054206848145,25,0.9991530882580346,0.9997542215017271,0.0002928860437751987,286
3dfront_0003_01,raw_thr001,0.01,0.0,0,0,0,160x153x150,1.0,0.1022024154663086,0.1022024154663086,0.699056750535964,1265440,0.34461873638344226,1.0,1.0,1.0,734888,0.20013289760348585,0.5807371349095967,0.41926286509040334,1.7320507764816284,3.7416574954986572,5.830951690673828,16.0,0.15568804740905762,0.4976439967751503,335,0.9984487609052978,0.9991402200025288,0.0,0
3dfront_0003_01,smooth075_thr001,0.01,0.75,0,0,0,160x153x150,1.0,0.1022024154663086,0.1022024005651474,0.5812492191791533,1612586,0.4391574074074074,0.9989726893412568,0.7839209815786569,0.7832895260260019,450065,0.1225667211328976,0.27909519244244957,0.7209048075575504,3.605551242828369,8.062257766723633,6.4031243324279785,16.0,0.07779185473918915,0.26744969487190245,60,0.9974909865272302,0.9995640542581915,0.0,0
3dfront_0003_01,smooth100_thr001,0.01,1.0,0,0,0,160x153x150,1.0,0.1022024154663086,0.1022024154663086,0.5500088274478908,1689422,0.4600822440087146,0.9986874130737134,0.748054068196105,0.747319321405277,417451,0.1136849128540305,0.24709693611187733,0.7529030638881227,4.123105525970459,9.110433578491211,6.7082037925720215,16.0,0.054088763892650604,0.16934873163700104,26,0.9971072946842174,0.9996353782536276,0.0,0
3dfront_0003_01,smooth100_thr002,0.02,1.0,0,0,0,160x153x150,1.0,0.1022024154663086,0.1022024154663086,0.5500088274478908,1577173,0.4295133442265795,0.9913626880768744,0.7954168629566953,0.7899424659483674,428908,0.11680501089324619,0.2719473386876392,0.7280526613123608,3.7416574954986572,8.246211051940918,6.7082037925720215,16.0,0.06337874382734299,0.18765878155827495,35,0.9975658979706095,0.9997121431827707,0.0,0
3dfront_0003_01,smooth100_thr001_min64,0.01,1.0,0,0,64,160x153x150,1.0,0.1022024154663086,0.1022024154663086,0.5500088274478908,1689208,0.4600239651416122,0.9985854722468074,0.7480724694649801,0.747280599977055,417239,0.11362717864923748,0.24700273737751657,0.7529972626224835,4.123105525970459,9.110433578491211,6.78233003616333,16.0,0.05411173403263092,0.16938151419162745,26,0.9971072946842174,0.9996353782536276,0.00012667054175925256,214
3dfront_0003_01,smooth100_thr001_min256,0.01,1.0,0,0,256,160x153x150,1.0,0.1022024154663086,0.1022024154663086,0.5500088274478908,1688806,0.4599144880174292,0.99847958022506,0.7481711931388212,0.7473197967741745,416874,0.11352777777777778,0.2468454043862942,0.7531545956137058,4.123105525970459,9.110433578491211,7.0,16.0,0.05414062738418579,0.16945697069168084,26,0.9971072946842174,0.9996353782536276,0.000364621746372428,616
3dfront_0003_01,smooth100_thr001_close1_min64,0.01,1.0,1,0,64,160x153x150,1.0,0.1022024154663086,0.1022024154663086,0.5500088274478908,1596668,0.434822440087146,0.9319051081046908,0.7385818466957439,0.7007626402541421,366196,0.09972657952069716,0.2293501216282909,0.7706498783717091,3.0,7.280109882354736,6.324555397033691,16.0,0.05166484788060188,0.1578538529574871,20,0.9970723263764293,0.999793340685395,0.00010207717660791906,163
3dfront_1013_00,raw_thr001,0.01,0.0,0,0,0,142x160x147,1.0,0.08529650419950485,0.08529650419950485,0.5200507313013074,1205880,0.36105921241736133,1.0,1.0,1.0,956214,0.2863053319919517,0.792959498457558,0.20704050154244202,1.0,2.4494898319244385,2.2360680103302,10.0,0.1865592747926712,0.490515024960041,1858,0.9952715029687863,0.9955783328357714,0.0,0
3dfront_1013_00,smooth075_thr001,0.01,0.75,0,0,0,142x160x147,1.0,0.08529650419950485,0.08529648184776306,0.4085566207766532,1748804,0.5236190955255342,0.9951139416857399,0.6861763811153222,0.6838723060860684,705331,0.21118706285331035,0.4033219274429839,0.5966780725570161,2.2360680103302,5.385164737701416,3.0,11.87434196472168,0.060985662043094635,0.16909480094909668,461,0.9970162465319156,0.9977630426279903,0.0,0
